,번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,lat,lon
6390,6391,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100005,2021-04-13,,1,영업/정상,11,영업,,,,,032-423-3393,,,인천광역시 남동구 논현동 616-1 논현프라자 101호,"인천광역시 남동구 논고개로 120, 논현프라자 101호 (논현동)",21666,밝은눈안경,2021-04-13 16:21:07,I,2021-12-16 00:22:43,,175530.70519076,433360.171033601,기타수질오염원관리,,,,,0,,0,2047100164.0,,126.724430662032,37.4020189764252
6391,6392,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202000004,2020-04-21,,1,영업/정상,11,영업,,,,,032-466-7700,,,인천광역시 남동구 고잔동 246-129,인천광역시 남동구 논현고잔로135번길 30-3 (고잔동),21686,주식회사 더블케이모터스,2020-06-26 13:47:17,I,2021-12-16 00:22:43,,174382.435477556,432640.695096161,기타수질오염원관리,,,,,0,,0,1378801707.0,,126.711486862505,37.3955045516462
6392,6393,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202000003,2020-02-28,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 간석동 616-93,인천광역시 남동구 방축로 408 (간석동),21500,(주)인천차,2020-02-28 17:21:14,I,2021-12-16 00:22:43,,172267.742706739,441022.29515322,기타수질오염원관리,,,,,0,,0,1328701423.0,,126.687290127236,37.470961425307
6963,6964,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300003,2003-06-27,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 간석동 616-104,인천광역시 남동구 방축로 402-1 (간석동),,스마트자동차공업사,2020-03-30 10:59:44,I,2021-12-16 00:22:43,,172226.452174368,441051.608546758,기타수질오염원관리,,,,,0,,0,,,126.686822266082,37.4712242713794
6964,6965,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300004,2003-07-22,,1,영업/정상,11,영업,,,,,,,405-230,인천광역시 남동구 간석동 195-1,,,미광사진관,2003-07-22 15:02:28,I,2021-12-16 00:22:43,사진 처리업,,,기타수질오염원관리,사진 처리업,,,,0,,0,1210470077.0,,126.709756368634,37.46077527134
6965,6966,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300005,2003-10-14,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 만수동 978-24,인천광역시 남동구 하촌로 7 (만수동),,(주)지스콥,2020-02-28 13:51:18,I,2021-12-16 00:22:43,,176044.867759055,438606.81892143,기타수질오염원관리,,,,,0,,0,2118192429.0,,126.730066733976,37.4493039017281
6966,6967,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300006,2003-10-22,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 간석동 39-13 제1호,,,효성동물병원,2020-03-02 09:34:39,I,2021-12-16 00:22:43,,174754.733251852,440144.92508899,기타수질오염원관리,,,,,0,,0,,,126.715434000366,37.4631277385417
10367,10368,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300120,2003-12-05,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 남촌동 309,인천광역시 남동구 호구포로535번길 48-2  (남촌동),,남촌가정의원,2011-12-29 16:15:13,I,2021-12-16 00:22:43,,174761.367221081,436471.776799321,기타수질오염원관리,,,,,0,,0,,,126.715647900392,37.430063298648
10368,10369,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300126,2003-12-05,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 만수동 1-190 은성프라자 2층,"인천광역시 남동구 만수로 107  (만수동,은성프라자 2층)",,한사랑의원,2008-01-14 17:53:50,I,2021-12-16 00:22:43,,176730.177139444,440318.943388459,기타수질오염원관리,,,,,0,,0,,,126.737757364002,37.4647475925096
10369,10370,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200800001,2008-02-29,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 논현동 논현2택지구 13블록 1로트 4층 402호,,,논현사랑내과의원,2008-02-29 10:58:40,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,,
10370,10371,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200800002,2008-03-10,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 도림동 287-13 25브럭 4로트 (1층),,,후지FDI 도림점,2008-03-10 17:37:37,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,,
10371,10372,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200800003,2008-03-11,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 구월동 1204,인천광역시 남동구 남동대로774번길 34  (구월동),,의료법인길의료재단 길치과병원,2009-12-31 14:06:42,I,2021-12-16 00:22:43,,174256.838671932,438806.902719284,기타수질오염원관리,,,,,0,,0,,,126.709853023736,37.4510584781109
13688,13689,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200800006,2008-04-22,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 146-5,인천광역시 남동구 청능대로484번길 28-43 (고잔동),,고고팩토리,2022-08-12 19:39:04,U,2022-08-14 02:40:00,,174510.864127422,432755.093371059,기타수질오염원관리,,,,,0,,0,,,126.712933414132,37.3965396489505
19649,19650,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100001,2021-03-10,,1,영업/정상,11,영업,,,,,032-473-4567,,,인천광역시 남동구 만수동 908-18 (주)한샘물산,인천광역시 남동구 구월로 305 (주)한샘물산 (만수동),21542,베네치아안경원,2021-03-10 17:22:46,I,2021-12-16 00:22:43,,175573.132130888,439336.81826369,기타수질오염원관리,,,,,0,,0,1220560604.0,,126.724711403399,37.4558688366981
19650,19651,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100003,2021-04-05,,1,영업/정상,11,영업,,,,,032-426-9177,,,인천광역시 남동구 간석동 508-119,"인천광역시 남동구 구월로 62, 1층 (간석동)",21553,그랑프리안경원,2021-04-05 17:49:58,I,2021-12-16 00:22:43,,173132.236710341,439473.383681317,기타수질오염원관리,,,,,0,,0,1390470461.0,,126.697119677238,37.4570290591648
19651,19652,수질오염원설치시설(기타),09_30_12_P,3530000,353000025199600001,1996-04-23,,1,영업/정상,11,영업,,,,,,,405-310,인천광역시 남동구 고잔동 184,인천광역시 남동구 고잔로 8-5  (고잔동),,서울폐차사업소,2001-08-06 16:16:20,I,2021-12-16 00:22:43,,174742.854620659,432588.399798026,기타수질오염원관리,,,,,0,,0,1398126286.0,,126.715548748774,37.3950407267886
19652,19653,수질오염원설치시설(기타),09_30_12_P,3530000,353000025199700001,1997-05-31,,1,영업/정상,11,영업,,,,,,,405-230,인천광역시 남동구 간석동 616-46,,,신신자동차써비스(주),2001-08-06 16:31:38,I,2021-12-16 00:22:43,,172209.140592474,440892.734909304,기타수질오염원관리,,,,,0,,0,1398116721.0,,126.686684399971,37.4697227379646
19653,19654,수질오염원설치시설(기타),09_30_12_P,3530000,353000025199900001,1999-11-24,,1,영업/정상,11,영업,,,,,,,405-230,인천광역시 남동구 간석동 616-87,,,아주자동차공업사,2001-08-06 17:06:04,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,1310658977.0,,126.686009453497,37.4716868536965
19654,19655,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200000001,2000-04-26,,1,영업/정상,11,영업,,,,,,,405-230,인천광역시 남동구 간석동 456-2,인천광역시 남동구 석산로 98  (간석동),,한일자동변속기,2001-04-06 15:09:37,I,2021-12-16 00:22:43,자동차 전문 수리업,173624.424796486,439812.407474325,기타수질오염원관리,자동차 전문 수리업,,,,0,,0,,,126.702670127636,37.4601009993303
19655,19656,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200100001,2001-03-13,,1,영업/정상,11,영업,,,,,,,405-230,인천광역시 남동구 간석동 616-16,,,태영자동차공업사,2001-03-23 18:15:58,I,2021-12-16 00:22:43,자동차 종합 수리업,,,기타수질오염원관리,자동차 종합 수리업,,,,0,,0,,,126.688143183188,37.4662773599823
19656,19657,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200100002,2001-07-09,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 182-7,,,서일자동차공업사,2020-11-25 17:00:32,I,2021-12-16 00:22:43,,174705.285442854,432514.466559201,기타수질오염원관리,,,,,0,,0,,,126.715137031623,37.3943761349709
19657,19658,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200100003,2001-08-18,,1,영업/정상,11,영업,,,,,,,405-310,인천광역시 남동구 고잔동 306-19,,,신성자동차,2001-08-21 11:18:39,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,1391065334.0,,,
19658,19659,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200100004,2002-01-10,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 간석동 616-49,,,진광모터스,2015-11-28 12:36:29,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,5121805406.0,,126.687198200857,37.4702881296973
20121,20122,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200800017,2008-09-05,,1,영업/정상,11,영업,,,,,0324697585,,,인천광역시 남동구 만수동 860-4 3층,"인천광역시 남동구 백범로 216  (만수동,3층)",,만수아나파의원,2008-09-05 17:45:42,I,2021-12-16 00:22:43,,175627.776464826,439837.494168798,기타수질오염원관리,,,,,0,,0,1319160523.0,,126.725312342323,37.4603813207873
20122,20123,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300144,2003-07-29,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 구월동 1469 8층,,,맘마외과의원,2008-07-29 17:49:33,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,126.701250087446,37.4436334376612
20320,20321,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200100005,2005-01-07,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 306-19,,,신성아이카써비스(주),2020-03-02 09:34:33,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,,
20321,20322,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200200001,2002-02-06,,1,영업/정상,11,영업,,,,,,,405-230,인천광역시 남동구 간석동 239-3,,,(주)희성양행,2002-02-06 10:14:15,I,2021-12-16 00:22:43,사진 처리업,,,기타수질오염원관리,사진 처리업,,,,0,,0,1148139967.0,,126.707432540058,37.4668489161844
20322,20323,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400006,2004-04-01,,1,영업/정상,11,영업,,,,,,,405-240,인천광역시 남동구 만수동 1025-13,,,눈깜짝스튜디오,2004-04-01 14:28:27,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,126.73901927417,37.4445558554115
20323,20324,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400008,2004-05-28,,1,영업/정상,11,영업,,,,,,,405-220,인천광역시 남동구 구월동 1455,인천광역시 남동구 예술로 148  (구월동),,아리사진관,2004-05-28 09:52:45,I,2021-12-16 00:22:43,사진 처리업,173523.274957491,438366.029400914,기타수질오염원관리,사진 처리업,,,,0,,0,1311892959.0,,126.701578633231,37.4470654987355
20324,20325,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100027,2021-06-17,,1,영업/정상,11,영업,,,,,032-423-4238,,,인천광역시 남동구 구월동 1465-1 뉴코아아울렛 인천점,"인천광역시 남동구 인하로 485, 뉴코아아울렛 인천점 (구월동)",21574,아프리카안경원,2021-06-17 09:05:25,I,2021-12-16 00:22:43,,173449.265308514,438055.718667539,기타수질오염원관리,,,,,0,,0,6681800679.0,,126.700804207004,37.4445612525883
20325,20326,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100035,2021-06-17,,1,영업/정상,11,영업,,,,,032-433-9789,,,인천광역시 남동구 간석동 41-79,인천광역시 남동구 백범로 312-79 (간석동),21511,밝은안경,2021-06-17 18:01:49,I,2021-12-16 00:22:43,,174759.974487534,440196.764667372,기타수질오염원관리,,,,,0,,0,1313290243.0,,126.715491459658,37.4635949598598
20326,20327,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100021,2021-06-10,,1,영업/정상,11,영업,,,,,032-471-3338,,,인천광역시 남동구 구월동 341-8,인천광역시 남동구 구월로 265 (구월동),21542,아이데코 구월점,2021-06-10 08:45:51,I,2021-12-16 00:22:43,,175164.721032409,439358.980868857,기타수질오염원관리,,,,,0,,0,3955200173.0,,126.7200947363,37.4560575661964
20327,20328,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100028,2021-06-17,,1,영업/정상,11,영업,,,,,032-427-0999,,,인천광역시 남동구 논현동 632-1 칼리오페,"인천광역시 남동구 논고개로123번길 35, 칼리오페 132호 (논현동)",21653,행복한안경원 칼리오페점,2021-06-17 09:10:30,I,2021-12-16 00:22:43,,175322.829762396,433304.243386176,기타수질오염원관리,,,,,0,,0,1313081212.0,,126.722084707984,37.4015095461166
20328,20329,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100037,2021-06-17,,1,영업/정상,11,영업,,,,,032-467-9811,,,인천광역시 남동구 만수동 72-46 만수상사아파트,"인천광역시 남동구 만수로 39, 만수상사아파트 (만수동)",21524,예스안경원,2021-06-17 18:05:54,I,2021-12-16 00:22:43,,176290.510416083,439839.030942567,기타수질오염원관리,,,,,0,,0,1210355690.0,,126.732803042022,37.46041246048
20329,20330,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100071,2021-07-06,,1,영업/정상,11,영업,,,,,032-867-3232,,,인천광역시 남동구 만수동 1089-5 동신빌딩,"인천광역시 남동구 장승로 49-1, 동신빌딩 (만수동)",21591,미추홀안경,2021-07-06 14:13:39,I,2021-12-16 00:22:43,,176770.877535629,438186.618487606,기타수질오염원관리,,,,,0,,0,1390252907.0,,126.738498873442,37.4459546075529
20330,20331,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100009,2021-05-07,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 장수동 783-12,"인천광역시 남동구 장수로 18, 1층 (장수동)",21532,NOON 눈사랑 안경원,2021-05-07 11:35:02,I,2021-12-16 00:22:43,,177798.177589244,438784.840331056,기타수질오염원관리,,,,,0,,0,3952000018.0,,126.749875918946,37.4509525465054
20331,20332,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100006,2021-05-07,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 구월동 1241-2 107호,"인천광역시 남동구 용천로 80, 107호 (구월동)",21547,보보스 안경원(아이패밀리),2021-05-07 11:34:13,I,2021-12-16 00:22:43,,174717.036299021,439432.968920886,기타수질오염원관리,,,,,0,,0,1313132611.0,,126.715032436665,37.4567120349852
20332,20333,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100007,2021-05-07,,1,영업/정상,11,영업,,,,,032-437-0419,,,인천광역시 남동구 구월동 1394-11,인천광역시 남동구 문화서로3번길 1 (구월동),21567,이태리 안경,2023-02-10 17:53:54,U,2023-02-12 02:40:00,,172947.493797826,438227.281972501,기타수질오염원관리,,,,,0,,0,1390214669.0,,126.695077027543,37.4457987510753
20333,20334,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100029,2021-06-17,,1,영업/정상,11,영업,,,,,032-427-8333,,,인천광역시 남동구 논현동 632-1 칼리오페,"인천광역시 남동구 논고개로123번길 35, 칼리오페 116호 (논현동)",21653,으뜸플러스안경원 칼리오페점,2021-06-17 09:10:31,I,2021-12-16 00:22:43,,175322.829762396,433304.243386176,기타수질오염원관리,,,,,0,,0,4350601338.0,,126.722084707984,37.4015095461166
20334,20335,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100044,2021-06-23,,1,영업/정상,11,영업,,,,,032-431-4123,,,인천광역시 남동구 구월동 1469-1 푸른세상안과,"인천광역시 남동구 인하로 497-5, 푸른세상안과 502호 (구월동)",21574,구월밝은눈안경원,2021-06-23 14:05:13,I,2021-12-16 00:22:43,,173523.451160064,437981.354335537,기타수질오염원관리,,,,,0,,0,1313597271.0,,126.701250087446,37.4436334376612
20335,20336,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100052,2021-07-01,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 구월동 1130 CGV 홈플러스,"인천광역시 남동구 예술로 198, CGV 홈플러스 지하3층 (구월동)",21558,렌즈맨 구월점,2021-07-01 13:11:10,I,2021-12-16 00:22:43,,173552.310556009,438905.868022571,기타수질오염원관리,,,,,0,,0,2230667590.0,,126.701887395261,37.4519302937548
20336,20337,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100013,2021-06-01,,1,영업/정상,11,영업,,,,,032-468-9991,,,인천광역시 남동구 남촌동 332-6,인천광역시 남동구 남촌동로3번길 35 (남촌동),21625,안경사랑,2021-06-01 08:36:40,I,2021-12-16 00:22:43,,174788.902615611,436594.475948037,기타수질오염원관리,,,,,0,,0,1311130634.0,,126.715932939193,37.4311150165827
20798,20799,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200600010,2006-09-08,,1,영업/정상,11,영업,,,,,,,,인천광역시 남동구 고잔동 368-28,,,제일자동차공업사,2008-05-15 16:47:36,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,,
20799,20800,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300092,2003-12-05,,1,영업/정상,11,영업,,,,,4647575,,,"인천광역시 남동구 만수동 71 만수프라자 303,304호","인천광역시 남동구 만수로 63  (만수동,만수프라자 303,304호)",,소화소아과의원,2011-12-27 12:39:47,I,2021-12-16 00:22:43,,176469.752660054,439952.112018963,기타수질오염원관리,,,,,0,,0,1399022074.0,,126.734825371566,37.4614358773225
20800,20801,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300054,2003-12-05,,1,영업/정상,11,영업,,,,,4349411,,,인천광역시 남동구 간석동 285-2,인천광역시 남동구 남동대로 875  (간석동),,태창QS,2011-12-27 12:49:28,I,2021-12-16 00:22:43,,174107.418007263,439875.482774016,기타수질오염원관리,,,,,0,,0,1312924082.0,,126.708127058891,37.460682959546
20801,20802,수질오염원설치시설(기타),09_30_12_P,3530000,353000025201100009,2011-07-08,,1,영업/정상,11,영업,,,,,07042733226,,,인천광역시 남동구 논현동 649-3 아름다운타워 504,"인천광역시 남동구 논고개로 101  (논현동,아름다운타워 504)",,이앤박소아청소년과이비인후과의원,2011-07-08 10:50:40,I,2021-12-16 00:22:43,,175520.129279911,433137.839559028,기타수질오염원관리,,,,,0,,0,1313296024.0,,126.724318509026,37.400015480575
20802,20803,수질오염원설치시설(기타),09_30_12_P,3530000,353000025201100010,2011-07-11,,1,영업/정상,11,영업,,,,,441-5155,,,인천광역시 남동구 간석동 900-138 1호,"인천광역시 남동구 구월로 41  (간석동,1호)",,위드동물병원,2011-07-11 18:20:06,I,2021-12-16 00:22:43,,172932.148310502,439548.810415616,기타수질오염원관리,,,,,0,,0,1313318345.0,,126.694854971719,37.4577051170773
20803,20804,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300081,2003-12-05,,1,영업/정상,11,영업,,,,,4643399,,,인천광역시 남동구 만수동 424-2,인천광역시 남동구 인주대로887번길 59  (만수동),,인천평화의원,2011-07-13 10:59:07,I,2021-12-16 00:22:43,,176719.459117419,438765.427986994,기타수질오염원관리,,,,,0,,0,1349202820.0,,126.737685310476,37.4507502406457
20863,20864,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200300074,2003-01-11,,1,영업/정상,11,영업,,,,,0324630021,,,인천광역시 남동구 간석동 921-16,인천광역시 남동구 호구포로 884  (간석동),,이의원,2010-01-11 13:53:55,I,2021-12-16 00:22:43,,175205.606237106,439933.61205045,기타수질오염원관리,,,,,0,,0,1399600145.0,,126.720537391384,37.4612360854193
20864,20865,수질오염원설치시설(기타),09_30_12_P,3530000,353000025201000007,2010-04-19,,1,영업/정상,11,영업,,,,,0324222299,,,"인천광역시 남동구 논현동 636-5 대진프라자 7,8,10층","인천광역시 남동구 호구포로 214  (논현동,대진프라자 7,8,10층)",,남동병원,2010-04-19 17:52:45,I,2021-12-16 00:22:43,,174258.050192347,433361.210147264,기타수질오염원관리,,,,,0,,0,1099611525.0,,126.710057215002,37.4019937944045
20865,20866,수질오염원설치시설(기타),09_30_12_P,3530000,353000025201400010,2014-05-30,,1,영업/정상,11,영업,,,,,0324428875,,,인천광역시 남동구 논현동 631-8 광성프라자 6층,인천광역시 남동구 청능대로 581 (논현동),405-300,논현손호균마취통증의학과의원,2014-05-30 17:15:25,I,2021-12-16 00:22:43,일반 의원,175457.249689901,433279.105185572,기타수질오염원관리,일반 의원,,,,0,,0,1319194187.0,,126.723603681077,37.4012865905695
20866,20867,수질오염원설치시설(기타),09_30_12_P,3530000,353000025201400011,2014-05-30,,1,영업/정상,11,영업,,,,,0324428875,,,인천광역시 남동구 논현동 631-8 광성프라자 6층,인천광역시 남동구 청능대로 581 (논현동),405-300,논현손호균마취통증의학과의원,2014-05-30 17:22:36,I,2021-12-16 00:22:43,,175457.249689901,433279.105185572,기타수질오염원관리,,,,,0,,0,1319194187.0,,126.723603681077,37.4012865905695
20944,20945,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100016,2021-06-10,,1,영업/정상,11,영업,,,,,032-468-9828,,,인천광역시 남동구 구월동 1199,인천광역시 남동구 구월남로 172 (구월동),21565,새길안경원,2021-06-10 08:45:43,I,2021-12-16 00:22:43,,174136.952394692,438995.032376674,기타수질오염원관리,,,,,0,,0,1312253652.0,,126.70849151561,37.4527501986302
20945,20946,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100017,2021-06-10,,1,영업/정상,11,영업,,,,,032-434-2269,,,인천광역시 남동구 간석동 42-4 메디칼센터,"인천광역시 남동구 백범로 322, 메디칼센터 (간석동)",21511,아이원안경원,2021-06-10 08:45:45,I,2021-12-16 00:22:43,,174680.687560582,440259.433958273,기타수질오염원관리,,,,,0,,0,1312342303.0,,126.714593071761,37.4641574556579
20946,20947,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100018,2021-06-10,,1,영업/정상,11,영업,,,,,032-432-0563,,,인천광역시 남동구 간석동 205-1 올리브백화점,"인천광역시 남동구 남동대로 880, 올리브백화점 (간석동)",21545,아이로비,2021-06-10 08:45:46,I,2021-12-16 00:22:43,,174172.521279,439905.780965785,기타수질오염원관리,,,,,0,,0,1310956984.0,,126.708861595778,37.4609569662886
20947,20948,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100019,2021-06-10,,1,영업/정상,11,영업,,,,,032-466-3553,,,인천광역시 남동구 만수동 1041,"인천광역시 남동구 장승남로 36, 만수프라자 107호 (만수동)",21596,아이샵안경원,2021-06-10 08:45:48,I,2021-12-16 00:22:43,,176587.374096655,437930.150471864,기타수질오염원관리,,,,,0,,0,1313220465.0,,126.736219155907,37.4432210968448
20948,20949,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100058,2021-07-01,,1,영업/정상,11,영업,,,,,032-425-6505,,,인천광역시 남동구 구월동 1463 효명프라자,"인천광역시 남동구 성말로 10, 효명프라자 3층 303호 (구월동)",21574,으뜸50안경콘텍트,2021-07-01 13:11:40,I,2021-12-16 00:22:43,,173519.187464408,438158.450723747,기타수질오염원관리,,,,,0,,0,5222801236.0,,126.70153995528,37.4451951722422
20949,20950,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100059,2021-07-01,,1,영업/정상,11,영업,,,,,032-469-3003,,,인천광역시 남동구 논현동 623-8,인천광역시 남동구 논현남로10번길 11 (논현동),21653,글라스박스 인천논현점,2021-07-01 13:11:44,I,2021-12-16 00:22:43,,175307.174364216,433369.308036237,기타수질오염원관리,,,,,0,,0,1312958170.0,,126.721905790449,37.4020953279694
20950,20951,수질오염원설치시설(기타),09_30_12_P,3530000,353000025202100054,2021-07-01,,1,영업/정상,11,영업,,,,,032469-2124,,,인천광역시 남동구 논현동 109-94,인천광역시 남동구 포구로 73 (논현동),21669,다인안경,2021-07-01 13:11:21,I,2021-12-16 00:22:43,,176539.047216455,433674.434074198,기타수질오염원관리,,,,,0,,0,1313663313.0,,126.735808561896,37.4048757657626
20958,20959,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400009,2004-05-28,,1,영업/정상,11,영업,,,,,8764782,,,인천광역시 남동구 간석동 616-4,,,간석디지탈사진관,2022-11-11 13:01:07,U,2022-11-13 02:40:00,,,,기타수질오염원관리,,,,,0,,0,1312350934.0,,,
20959,20960,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400010,2004-05-28,,1,영업/정상,11,영업,,,,,,,405-280,인천광역시 남동구 도림동 248-3,,,우리가족의원,2004-05-28 09:58:20,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,1319108584.0,,,
20960,20961,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400011,2004-02-26,,1,영업/정상,11,영업,,,,,032 8113555,,405-310,인천광역시 남동구 고잔동,,,세종자동차(주),2004-05-29 10:37:34,I,2021-12-16 00:22:43,자동차 수리업,,,기타수질오염원관리,자동차 수리업,,,,0,,0,1218147053.0,,126.69630508548,37.3948569954357
20961,20962,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400012,2004-05-29,,1,영업/정상,11,영업,,,,,,,405-310,인천광역시 남동구 고잔동 269-5,,,세종자동차공업사,2004-05-29 10:41:00,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,1218147053.0,,126.709565205212,37.3940718221015
20962,20963,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400019,2004-08-17,,1,영업/정상,11,영업,,,,,,,405-220,인천광역시 남동구 구월동 1140-15,,,토성메디스의원,2004-08-17 11:59:10,I,2021-12-16 00:22:43,,,,기타수질오염원관리,,,,,0,,0,,,126.707707309938,37.453208047247
20963,20964,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400020,2004-08-27,,1,영업/정상,11,영업,,,,,,,405-220,인천광역시 남동구 구월동 1206-5,,,신성외과의원,2004-08-27 09:35:40,I,2021-12-16 00:22:43,의원,,,기타수질오염원관리,의원,,,,0,,0,1319111584.0,,126.712123175456,37.4497585551418
20964,20965,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400021,2004-09-10,,1,영업/정상,11,영업,,,,,,,405-221,인천광역시 남동구 구월동 1236,인천광역시 남동구 호구포로765번길 9  (구월동),,남동연합의원,2004-09-10 13:50:25,I,2021-12-16 00:22:43,의원,174986.671459198,438753.264245941,기타수질오염원관리,의원,,,,0,,0,1319112716.0,,126.718102974201,37.4505953219421
20965,20966,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400023,2004-10-01,,1,영업/정상,11,영업,,,,,,,405-220,인천광역시 남동구 구월동 1195,인천광역시 남동구 남동대로 772  (구월동),,강문호내과의원,2004-10-01 11:57:59,I,2021-12-16 00:22:43,,174109.465097269,438817.945408254,기타수질오염원관리,,,,,0,,0,,,126.708187143584,37.4511538481708
20966,20967,수질오염원설치시설(기타),09_30_12_P,3530000,353000025200400025,2004-10-25,,1,영업/정상,11,영업,,,,,,,405-241,인천광역시 남동구 만수동 981-1,,,앙뜨레스튜디오,2004-10-25 15:02:11,I,2021-12-16 00:22:43,사진 처리업,,,기타수질오염원관리,사진 처리업,,,,0,,0,1310328429.0,,126.731716905058,37.4498541224154
